id,org_id,dept_id,provider_type,name_fi,vtj_prt,vtj_prt_verified,oid,hierarchy_level,business_id,parent_id,organization_type,municipality_code,parent_id_level4,parent_name_fi_level4,parent_id_level3,parent_name_fi_level3,parent_id_level2,parent_name_fi_level2,parent_id_level1,parent_name_fi_level1,palvelupaikka,counter
23313,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Rakkauden temppeli,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2290
23314,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Sirenan kielet,1023359998,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2291
23315,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Vedet,103276304N,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2292
23316,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Tesseraktin varjo,1031974832,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2293
23318,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Purukumin kolme hetkeä,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2294
23319,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Rauhanpaasi,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2295
23321,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Helsingin rakentajien muistomerkki,100182869E,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2296
23322,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Viestejä varjageilta,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2297
23323,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Piilopaikka suljettujen silmien takana,1022523552,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2298
23327,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Karuselli,102147658R,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2299
23329,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Alfa,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2300
23330,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,UNKNOWN_PRODUCTION_METHOD,Kide,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2301
23331,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,"Ei näe, ei kuule, ei puhu",1031111216,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2302
23332,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Lintuparatiisi,1032826380,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2303
23336,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Tytöt,101701152A,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2304
23387,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Crescendo,1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2305
23337,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Merkkien järjestäytyminen,102119416P,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2306
23338,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Käärme paratiisissa,103295031S,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2307
23340,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Suojaava taivas (Kosketus),103295023H,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2308
23341,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Päätepiste,103295035W,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2309
23342,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Opera Ophidia - Oopperan käärme,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2310
23345,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Arabian hevoset,103282622F,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2311
23388,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Auringonkukkapelto,103457006S,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2312
23350,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Kluuvinlahden fossiilit,1030461777,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2313
23351,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Aleksanteri I ja Porvoon valtiopäivät 1809,103017674S,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2314
23352,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Annalanmäen hospitaalin muistolaatta,103787174B,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2315
23353,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Myllerrys,103273242W,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2316
23358,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,UNKNOWN_PRODUCTION_METHOD,Tiedonpuu Punavuoressa,103085027E,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2317
23359,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Teetä kahdelle,102394131F,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2318
23389,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Arktinen Afrodite,103458556S,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2319
23369,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Kala ja poika,103219264N,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2320
23371,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Suomenlinnan vankileirin muistomerkki,102326309N,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2321
23372,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Siniset hetket,1032826479,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2322
23373,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Musta graniittiveistos,103282648A,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2323
23376,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Omfalomiini,102129361H,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2324
23379,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,UNKNOWN_PRODUCTION_METHOD,Custone-pilarit,,,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2325
23381,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Sininen suora,103036759D,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2326
23385,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Nimetön Ruoholahdessa,103303945A,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2327
23386,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,SELF_PRODUCED,Lepotauko,1021649075,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2328
23391,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Cordula,103017630B,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2329
23392,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Ristikko,1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2330
23393,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Saari,1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2331
23394,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Tyhjä hauta,1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2332
23395,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Aurinkokello,103458554P,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2333
23396,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Lepäävä hahmo jalustalla / Reclining Figure with Pedestal,1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2334
23398,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Augustus,103458558U,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2335
23399,83e74666-0836-4c1d-948a-4b34a8b90301,0afb1cd8-726d-4900-8a7f-5e3447e8f477,OTHER_PRODUCTION_METHOD,Stele del Offerende (Uhripaalu),1034585342,VTJ_PRT_NOT_VERIFIED,,4,0201256-6,4ab19b42-d498-46a6-9d63-d6b37ad651d6,MUNICIPALITY,91,,,4ab19b42-d498-46a6-9d63-d6b37ad651d6,HAM Helsingin taidemuseo,ee79f073-1c5a-4228-9021-8f6b2d0feeab,Kulttuuri,55ed20a5-6a3a-447c-958c-2b537b9e6ee2,Kulttuurin ja vapaa-ajan toimiala,tuntematon,2336
